"Region Num","Structure Num","Inspection Date","Span Num","GROUP","Element","Element Num","Position","Material","Element Type","Misc","Data Type","%A","%B","%C","%D","Behaviour","Comments","Inspection ID","Element ID"
"64","00004",2008-6-26 0:00:00,"3","Sub-group 10","Category 5",,"North","Concrete",,,"Demo Data","100","0","0","0","4","Nul","128","94"
"64","00004",2008-6-26 0:00:00,"3","Sub-group 3","Category 9",,"Intermédiaire","Concrete",,,"Demo Data",,,,,"4","Nul","128","106"
"64","00004",2008-6-26 0:00:00,"3","Sub-group 2","Category 7",,"West","Concrete",,,"Demo Data","100","0","0","0","4","Nul","128","131"
"64","00004",2008-6-26 0:00:00,"3","Sub-group 2","Category 7",,"East","Concrete",,,"Demo Data","100","0","0","0","4","Nul","128","147"
"64","00004",2008-6-26 0:00:00,"3","Sub-group 6","Category 20",,"West","Steel","Type 16","Non","Demo Data","80","20","0","0","4","Nul","128","366"
"64","00004",2008-6-26 0:00:00,"3","Sub-group 6","Category 20",,"East","Steel","Type 16","Non","Demo Data","80","20","0","0","4","Nul","128","389"
"64","00004",2008-6-26 0:00:00,"4","Sub-group 8","Category 13","5",,,"Type 19","Sol grossier lâche, argile molle ou silt","Demo Data",,,,,"4","Nul","128","35"
"64","00004",2008-6-26 0:00:00,"4","Sub-group 8","Category 24","5",,"Concrete",,"Aucun matériau composite","Demo Data","85","15","0","0","4","Nul","128","57"
"64","00004",2008-6-26 0:00:00,"4","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","128","273"
"64","00004",2008-6-26 0:00:00,"4","Sub-group 9","Category 1",,,"Steel",,,"Demo Data",,,,,"4","Nul","128","76"
"64","00004",2008-6-26 0:00:00,"4","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","94","6","0","0","4","Nul","128","296"
"64","00004",2008-6-26 0:00:00,"4","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","95","5","0","0","4","Nul","128","319"
"64","00004",2011-12-7 0:00:00,"2","Sub-group 2","Category 7",,"East","Concrete",,,"Demo Data","100","0","0","0","4","Nul","129","146"
"64","00004",2011-12-7 0:00:00,"2","Sub-group 6","Category 20",,"West","Steel","Type 16","Non","Demo Data","80","20","0","0","4","Nul","129","365"
"64","00004",2011-12-7 0:00:00,"2","Sub-group 6","Category 20",,"East","Steel","Type 16","Non","Demo Data","80","20","0","0","4","Nul","129","388"
"64","00004",2011-12-7 0:00:00,"3","Sub-group 8","Category 13","4",,,"Type 19","Sol grossier lâche, argile molle ou silt","Demo Data",,,,,"4","Nul","129","40"
"64","00004",2011-12-7 0:00:00,"3","Sub-group 8","Category 24","4",,"Concrete",,"Aucun matériau composite","Demo Data","90","10","0","0","4","Nul","129","61"
"64","00004",2011-12-7 0:00:00,"3","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","129","272"
"64","00004",2011-12-7 0:00:00,"3","Sub-group 9","Category 1",,,"Steel",,,"Demo Data",,,,,"2","Nul","129","75"
"64","00004",2011-12-7 0:00:00,"3","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","95","5","0","0","4","Nul","129","295"
"64","00004",2011-12-7 0:00:00,"3","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","95","5","0","0","4","Nul","129","318"
"64","00004",2011-12-7 0:00:00,"3","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data",,,,,"1","Nul","129","225"
"64","00005",2008-6-25 0:00:00,"1","Sub-group 4","Category 10",,"South",,"Type 25",,"Demo Data",,,,,"4","Nul","130","9"
"64","00005",2008-6-25 0:00:00,"1","Sub-group 5","Category 13","1",,,"Type 18","Sol grossier lâche, argile molle ou silt","Demo Data",,,,,"4","Nul","130","15"
"64","00005",2008-6-25 0:00:00,"1","Sub-group 5","Category 14","1",,"Concrete",,,"Demo Data","95","5","0","0","4","Nul","130","24"
"64","00005",2008-6-25 0:00:00,"1","Sub-group 5","Category 18","1",,"Concrete",,,"Demo Data",,,,,"4","Nul","130","251"
"64","00005",2008-6-25 0:00:00,"1","Sub-group 5","Category 19","1",,"Concrete",,,"Demo Data",,,,,"4","Nul","130","254"
"64","00005",2008-6-25 0:00:00,"1","Sub-group 5","Category 17","1",,,"Type 9",,"Demo Data",,,,,"4","Nul","130","193"
"64","00005",2008-6-25 0:00:00,"1","Sub-group 5","Category 15","1",,"Concrete","Type 17",,"Demo Data","29","70","1","0","4","Nul","130","260"
"64","00005",2008-6-25 0:00:00,"1","Sub-group 5","Category 15","2",,"Concrete","Type 17",,"Demo Data","13","85","2","0","4","Nul","130","263"
"64","00005",2008-6-25 0:00:00,"1","Sub-group 5","Category 16","1",,"Concrete",,,"Demo Data",,,,,"4","Nul","130","576"
"64","00005",2008-6-25 0:00:00,"1","Sub-group 8","Category 13","2",,,"Type 10","Roc","Demo Data",,,,,"4","Nul","130","31"
"64","00005",2008-6-25 0:00:00,"1","Sub-group 8","Category 25","2",,"Concrete","Type 12","Aucun matériau composite","Demo Data","85","15","0","0","4","Nul","130","53"
"64","00005",2008-6-25 0:00:00,"1","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","130","283"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 10","Category 4","3",,"Concrete","Type 6","Aucun renforcement","Demo Data","74","25","1","0","4","Nul","133","351"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 10","Category 4","4",,"Concrete","Type 6","Aucun renforcement","Demo Data","74","25","1","0","4","Nul","133","353"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 10","Category 4","5",,"Concrete","Type 6","Aucun renforcement","Demo Data","65","35","0","0","4","Nul","133","354"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 10","Category 5",,"South","Concrete",,,"Demo Data","90","10","0","0","4","Nul","133","557"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 10","Category 5",,"North","Concrete",,,"Demo Data","90","10","0","0","4","Nul","133","558"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 3","Category 9",,"Intermédiaire","Concrete",,,"Demo Data","90","10","0","0","4","Nul","133","561"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 6","Category 20",,"West","Concrete","Type 15","Non","Demo Data","50","50","0","0","4","Nul","133","585"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 6","Category 20",,"East","Concrete","Type 15","Non","Demo Data","50","50","0","0","4","Nul","133","586"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 1","Category 2",,"South",,,,"Demo Data",,,,,"4","Nul","133","162"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 1","Category 1",,"South","Steel",,,"Demo Data",,,,,"4","Nul","133","414"
"64","00005",2016-11-3 0:00:00,"1","Sub-group 1","Category 3",,"South","Steel","Type 27",,"Demo Data","100","0","0","0","4","Nul","133","174"
"64","00005",2016-11-3 0:00:00,"2","Sub-group 8","Category 13","3",,,"Type 18","Sol grossier lâche, argile molle ou silt","Demo Data",,,,,"4","Nul","133","38"
"64","00005",2016-11-3 0:00:00,"2","Sub-group 8","Category 25","3",,"Concrete","Type 12","Aucun matériau composite","Demo Data","88","10","2","0","4","Nul","133","60"
"64","00005",2016-11-3 0:00:00,"2","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","133","284"
"64","00005",2016-11-3 0:00:00,"2","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","90","10","0","0","4","Nul","133","307"
"64","00005",2016-11-3 0:00:00,"2","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","90","10","0","0","4","Nul","133","330"
"64","00005",2016-11-3 0:00:00,"2","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data","89","10","1","0","4","Nul","133","237"
"64","00005",2016-11-3 0:00:00,"2","Sub-group 10","Category 4","1",,"Concrete","Type 6","Aucun renforcement","Demo Data","75","25","0","0","4","Nul","133","340"
"64","00005",2016-11-3 0:00:00,"2","Sub-group 10","Category 4","2",,"Concrete","Type 6","Aucun renforcement","Demo Data","85","15","0","0","4","Nul","133","564"
"64","00005",2016-11-3 0:00:00,"2","Sub-group 10","Category 4","3",,"Concrete","Type 6","Aucun renforcement","Demo Data","84","15","1","0","4","Nul","133","565"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 4","Category 12",,"South",,"Type 13",,"Demo Data",,,,,"4","Nul","128","3"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 4","Category 10",,"South",,"Type 25",,"Demo Data",,,,,"4","Nul","128","8"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 5","Category 13","1",,,"Type 19","Sol grossier lâche, argile molle ou silt","Demo Data",,,,,"4","Nul","128","13"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 5","Category 14","1",,"Concrete",,,"Demo Data","90","10","0","0","4","Nul","128","22"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 5","Category 18","1",,"Concrete",,,"Demo Data","95","5","0","0","4","Nul","128","247"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 5","Category 19","1",,"Concrete",,,"Demo Data",,,,,"4","Nul","128","255"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 5","Category 17","1",,,"Type 8",,"Demo Data",,,,,"4","Nul","128","192"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 5","Category 15","1",,"Concrete","Type 14",,"Demo Data","38","60","2","0","4","Nul","128","259"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 5","Category 15","2",,"Concrete","Type 14",,"Demo Data","85","15","0","0","4","Nul","128","262"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 5","Category 16","1",,"Concrete",,,"Demo Data",,,,,"4","Nul","128","578"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 8","Category 13","2",,,"Type 19","Sol grossier lâche, argile molle ou silt","Demo Data",,,,,"4","Nul","128","37"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 8","Category 24","2",,"Concrete",,"Aucun matériau composite","Demo Data","90","5","5","0","4","Nul","128","59"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 8","Category 19","2",,"Concrete",,,"Demo Data","100","0","0","0","4","Nul","128","203"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 8","Category 17","2",,,"Type 9",,"Demo Data","0","85","15","0","3","Nul","128","209"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 8","Category 16","2",,"Concrete",,,"Demo Data","100","0","0","0","4","Nul","128","579"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","128","270"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 9","Category 1",,,"Steel",,,"Demo Data",,,,,"4","Nul","128","73"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","95","5","0","0","4","Nul","128","293"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","95","5","0","0","4","Nul","128","316"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data",,,,,"4","Nul","128","223"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 10","Category 4","1",,"Concrete","Type 6","Aucun renforcement","Demo Data","45","50","5","0","4","Nul","128","494"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 10","Category 4","2",,"Concrete","Type 6","Aucun renforcement","Demo Data","70","25","5","0","4","Nul","128","496"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 10","Category 4","3",,"Concrete","Type 6","Aucun renforcement","Demo Data","70","25","5","0","4","Nul","128","499"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 10","Category 4","4",,"Concrete","Type 6","Aucun renforcement","Demo Data","70","25","5","0","4","Nul","128","495"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 10","Category 4","5",,"Concrete","Type 6","Aucun renforcement","Demo Data","70","25","5","0","4","Nul","128","497"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 10","Category 4","6",,"Concrete","Type 6","Aucun renforcement","Demo Data","45","50","5","0","4","Nul","128","498"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 10","Category 5",,"South","Concrete",,,"Demo Data","90","0","10","0","4","Nul","128","89"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 10","Category 5",,"North","Concrete",,,"Demo Data","95","0","5","0","4","Nul","128","92"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 3","Category 9",,"Intermédiaire","Concrete",,,"Demo Data",,,,,"4","Nul","128","110"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 7","Category 21","1","Transv.",,,,"Demo Data","100","0","0","0","4","Nul","128","71"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 7","Category 23","1","Transv.","Concrete",,,"Demo Data","100","0","0","0","4","Nul","128","179"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 7","Category 22","1","Transv.",,"Type 1",,"Demo Data","100","0","0","0","4","Nul","128","184"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 2","Category 7",,"West","Concrete",,,"Demo Data","100","0","0","0","4","Nul","128","129"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 2","Category 7",,"East","Concrete",,,"Demo Data","100","0","0","0","4","Nul","128","145"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 6","Category 20",,"West","Steel","Type 16","Non","Demo Data","80","20","0","0","4","Nul","128","376"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 6","Category 20",,"East","Steel","Type 16","Non","Demo Data","79","20","0","1","4","Nul","128","399"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 1","Category 2",,"South",,,,"Demo Data",,,,,"4","Nul","128","161"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 1","Category 1",,"South","Steel",,,"Demo Data",,,,,"2","Nul","128","413"
"64","00004",2008-6-26 0:00:00,"1","Sub-group 1","Category 3",,"South","Wood-Steel","Type 26",,"Demo Data","75","0","0","25","4","Nul","128","173"
"64","00004",2008-6-26 0:00:00,"2","Sub-group 8","Category 13","3",,,"Type 19","Sol grossier lâche, argile molle ou silt","Demo Data",,,,,"4","Nul","128","42"
"64","00004",2008-6-26 0:00:00,"2","Sub-group 8","Category 24","3",,"Concrete",,"Aucun matériau composite","Demo Data","95","5","0","0","4","Nul","128","62"
"64","00004",2008-6-26 0:00:00,"2","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","128","271"
"64","00004",2008-6-26 0:00:00,"2","Sub-group 9","Category 1",,,"Steel",,,"Demo Data",,,,,"4","Nul","128","74"
"64","00004",2008-6-26 0:00:00,"2","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","90","5","5","0","4","Nul","128","294"
"64","00004",2008-6-26 0:00:00,"2","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","95","5","0","0","4","Nul","128","317"
"64","00004",2008-6-26 0:00:00,"2","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data",,,,,"4","Nul","128","224"
"64","00004",2008-6-26 0:00:00,"2","Sub-group 10","Category 4","1",,"Concrete","Type 6","Aucun renforcement","Demo Data","45","50","5","0","4","Nul","128","358"
"64","00004",2008-6-26 0:00:00,"2","Sub-group 10","Category 4","2",,"Concrete","Type 6","Aucun renforcement","Demo Data","70","25","5","0","4","Nul","128","357"
"64","00004",2008-6-26 0:00:00,"2","Sub-group 10","Category 4","3",,"Concrete","Type 6","Aucun renforcement","Demo Data","70","25","5","0","4","Nul","128","500"
"64","00004",2008-6-26 0:00:00,"2","Sub-group 10","Category 4","4",,"Concrete","Type 6","Aucun renforcement","Demo Data","70","25","5","0","4","Nul","128","503"
"64","00004",2008-6-26 0:00:00,"2","Sub-group 10","Category 4","5",,"Concrete","Type 6","Aucun renforcement","Demo Data","70","25","5","0","4","Nul","128","501"
"64","00004",2008-6-26 0:00:00,"2","Sub-group 10","Category 4","6",,"Concrete","Type 6","Aucun renforcement","Demo Data","45","50","5","0","4","Nul","128","502"
"64","00004",2008-6-26 0:00:00,"2","Sub-group 10","Category 5",,"North","Concrete",,,"Demo Data","100","0","0","0","4","Nul","128","93"
"64","00004",2008-6-26 0:00:00,"2","Sub-group 3","Category 9",,"Intermédiaire","Concrete",,,"Demo Data",,,,,"4","Nul","128","105"
"64","00004",2008-6-26 0:00:00,"2","Sub-group 2","Category 7",,"West","Concrete",,,"Demo Data","100","0","0","0","4","Nul","128","130"
"64","00004",2008-6-26 0:00:00,"2","Sub-group 2","Category 7",,"East","Concrete",,,"Demo Data","100","0","0","0","4","Nul","128","146"
"64","00004",2008-6-26 0:00:00,"2","Sub-group 6","Category 20",,"West","Steel","Type 16","Non","Demo Data","80","20","0","0","4","Nul","128","365"
"64","00004",2008-6-26 0:00:00,"2","Sub-group 6","Category 20",,"East","Steel","Type 16","Non","Demo Data","80","20","0","0","4","Nul","128","388"
"64","00004",2008-6-26 0:00:00,"3","Sub-group 8","Category 13","4",,,"Type 19","Sol grossier lâche, argile molle ou silt","Demo Data",,,,,"4","Nul","128","40"
"64","00004",2008-6-26 0:00:00,"3","Sub-group 8","Category 24","4",,"Concrete",,"Aucun matériau composite","Demo Data","90","10","0","0","4","Nul","128","61"
"64","00004",2008-6-26 0:00:00,"3","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","128","272"
"64","00004",2008-6-26 0:00:00,"3","Sub-group 9","Category 1",,,"Steel",,,"Demo Data",,,,,"4","Nul","128","75"
"64","00004",2008-6-26 0:00:00,"3","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","95","5","0","0","4","Nul","128","295"
"64","00004",2008-6-26 0:00:00,"3","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","95","5","0","0","4","Nul","128","318"
"64","00004",2008-6-26 0:00:00,"3","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data",,,,,"4","Nul","128","225"
"64","00004",2008-6-26 0:00:00,"3","Sub-group 10","Category 4","1",,"Concrete","Type 6","Aucun renforcement","Demo Data","45","50","5","0","4","Nul","128","359"
"64","00004",2008-6-26 0:00:00,"3","Sub-group 10","Category 4","2",,"Concrete","Type 6","Aucun renforcement","Demo Data","70","25","5","0","4","Nul","128","504"
"64","00004",2008-6-26 0:00:00,"3","Sub-group 10","Category 4","3",,"Concrete","Type 6","Aucun renforcement","Demo Data","70","25","5","0","4","Nul","128","505"
"64","00004",2008-6-26 0:00:00,"3","Sub-group 10","Category 4","4",,"Concrete","Type 6","Aucun renforcement","Demo Data","70","25","5","0","4","Nul","128","506"
"64","00004",2008-6-26 0:00:00,"3","Sub-group 10","Category 4","5",,"Concrete","Type 6","Aucun renforcement","Demo Data","70","25","5","0","4","Nul","128","507"
"64","00004",2008-6-26 0:00:00,"3","Sub-group 10","Category 4","6",,"Concrete","Type 6","Aucun renforcement","Demo Data","45","50","5","0","4","Nul","128","508"
"64","00004",2008-6-26 0:00:00,"5","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","99","1","0","0","4","Nul","128","297"
"64","00004",2008-6-26 0:00:00,"5","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","95","5","0","0","4","Nul","128","320"
"64","00004",2008-6-26 0:00:00,"5","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data",,,,,"4","Nul","128","227"
"64","00004",2008-6-26 0:00:00,"5","Sub-group 10","Category 4","1",,"Concrete","Type 6","Aucun renforcement","Demo Data","45","50","5","0","4","Nul","128","361"
"64","00004",2008-6-26 0:00:00,"5","Sub-group 10","Category 4","2",,"Concrete","Type 6","Aucun renforcement","Demo Data","70","25","5","0","4","Nul","128","514"
"64","00004",2008-6-26 0:00:00,"5","Sub-group 10","Category 4","3",,"Concrete","Type 6","Aucun renforcement","Demo Data","70","25","5","0","4","Nul","128","515"
"64","00004",2008-6-26 0:00:00,"5","Sub-group 10","Category 4","4",,"Concrete","Type 6","Aucun renforcement","Demo Data","70","25","5","0","4","Nul","128","516"
"64","00004",2008-6-26 0:00:00,"5","Sub-group 10","Category 4","5",,"Concrete","Type 6","Aucun renforcement","Demo Data","70","25","5","0","4","Nul","128","517"
"64","00004",2008-6-26 0:00:00,"5","Sub-group 10","Category 4","6",,"Concrete","Type 6","Aucun renforcement","Demo Data","45","50","5","0","4","Nul","128","518"
"64","00004",2008-6-26 0:00:00,"5","Sub-group 10","Category 5",,"North","Concrete",,,"Demo Data","100","0","0","0","4","Nul","128","91"
"64","00004",2008-6-26 0:00:00,"5","Sub-group 3","Category 9",,"Intermédiaire","Concrete",,,"Demo Data",,,,,"4","Nul","128","113"
"64","00004",2008-6-26 0:00:00,"5","Sub-group 2","Category 7",,"West","Concrete",,,"Demo Data","100","0","0","0","4","Nul","128","133"
